gid,role,role_base,role_detail,is_truncated,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,fast_share,tainted_in_kzt,taint_share,taint_state_share,taint_iterations,block_impact,betweenness,seed_sources,p_onward,cycles_le4
100000004030553100,peripheral,peripheral,truncated,True,1.0,6,0.4505,Обрезан на 4-м хопе: исходящие не выгружались. Получил 70 тыс от 1 плат.; оценка P(переводит дальше)=30%.,4,False,1,0,70000.0,0.0,0.0,,62628.815157750345,0.8946973593964335,0.8946973593964335,8,0.00024746277381593456,0.0,1,0.3038968866050204,0
100000002516862100,peripheral,peripheral,truncated,True,1.0,58,0.4496,Обрезан на 4-м хопе: исходящие не выгружались. Получил 82 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,81710.0,0.0,0.0,,42952.97690628976,0.5256758891970353,0.4800907499107325,8,0.0001697184080858898,0.0,7,0.3286366267785275,0
100000006532229100,terminal,terminal,terminal,False,0.589,5,0.4481,"Деньги оседают: получил 105 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,105000.0,0.0,0.0,,36652.61884279112,0.3490725604075345,0.31231090742183704,8,0.00014482405109545723,0.0,8,,0
100000007472293100,peripheral,peripheral,peripheral,False,0.8,46,0.4478,"Признаков роли нет: вход 5 тыс от 1, выход 346 тыс к 3, передал в 69,2 раза больше полученного (есть невидимые поступления извне).",3,False,1,3,5000.0,345900.0,69.18,0.0,2983.8671525226046,0.5967734305045209,0.5209871392294793,8,0.0007238445538860431,4.8034099223753116e-05,9,,0
100000005481280100,peripheral,peripheral,peripheral,False,0.8,15,0.4478,"Признаков роли нет: вход 33 тыс от 1, выход 50 тыс к 3, передал в 1,5 раза больше полученного (есть невидимые поступления извне).",2,False,1,3,32700.0,50000.0,1.529051987767584,0.34,32470.389023417672,0.9929782575968708,0.9795583123763397,8,0.0003218234823475317,4.3660134496595575e-05,7,,0
100000008335401100,terminal,terminal,terminal,False,0.6,9,0.4477,"Деньги оседают: получил 150 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,1,0,150000.0,0.0,0.0,,32739.9919517154,0.21826661301143602,0.20926860449196816,8,0.00012936424236470012,0.0,9,,0
100000005815602100,peripheral,peripheral,peripheral,False,0.8,7,0.4471,"Признаков роли нет: вход 20 тыс от 1, выход 165 тыс к 1, передал в 8,2 раза больше полученного (есть невидимые поступления извне).",3,False,1,1,20000.0,165000.0,8.25,0.0,19930.435202312132,0.9965217601156066,0.9961695382890275,8,0.0007282110541463307,1.9418391435934565e-05,7,,0
100000002729875100,peripheral,peripheral,truncated,True,1.0,9,0.4465,Обрезан на 4-м хопе: исходящие не выгружались. Получил 76 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,76000.0,0.0,0.0,,41950.13207740884,0.5519754220711689,0.5245132233584058,8,0.00016575590676066044,0.0,7,0.3129123374024928,0
100000003134550100,peripheral,peripheral,truncated,True,1.0,5,0.4465,Обрезан на 4-м хопе: исходящие не выгружались. Получил 100 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,100000.0,0.0,0.0,,31231.090742183704,0.31231090742183704,0.23672686357039252,8,0.00012340218036839946,0.0,8,0.30579248986168284,0
100000002934441100,terminal,terminal,terminal,False,0.64,1,0.4465,"Деньги оседают: получил 61 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,60845.6,0.0,0.0,,51100.08995717531,0.8398321317757621,0.7813568552244607,8,0.0002019097754156365,0.0,7,,0
100000002599729100,peripheral,peripheral,truncated,True,1.0,1,0.4464,Обрезан на 4-м хопе: исходящие не выгружались. Получил 65 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,65000.0,0.0,0.0,,43286.29732948009,0.6659430358381553,0.6424778096295601,8,0.0001710354439627991,0.0,7,0.3295891815298212,0
100000005664922100,peripheral,peripheral,peripheral,False,0.8,22,0.4461,"Признаков роли нет: вход 22 тыс от 2, выход 537 тыс к 3, передал в 24,4 раза больше полученного (есть невидимые поступления извне).",2,False,2,3,22000.0,537000.0,24.40909090909091,0.0,21941.303531179565,0.9973319786899802,0.9973319786899802,8,0.0020570929364286707,3.962937027741748e-06,1,,1
100000002119762100,peripheral,peripheral,truncated,True,1.0,8,0.4457,Обрезан на 4-м хопе: исходящие не выгружались. Получил 77 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,77000.0,0.0,0.0,,41607.542209925654,0.5403576910379955,0.5119191887828877,8,0.00016440224489315606,0.0,7,0.3108254694422003,0
100000002609774100,peripheral,peripheral,peripheral,False,0.8,9,0.4449,"Признаков роли нет: вход 8 тыс от 1, выход 28 тыс к 1, передал в 3,6 раза больше полученного (есть невидимые поступления извне).",1,False,1,1,7700.0,27500.0,3.5714285714285716,0.0,7700.0,1.0,1.0,8,0.001606363626818524,0.0002797007929704895,7,,0
100000005546031100,peripheral,peripheral,peripheral,False,0.8,47,0.4448,"Признаков роли нет: вход 67 тыс от 3, выход 8 тыс к 1, передал 12%.",1,False,3,1,66800.0,8000.0,0.11976047904191617,1.0,66673.08072156933,0.9981000108019361,0.99645476875892,8,0.0011182445521629074,5.944405541612623e-07,1,,1
100000006595426100,peripheral,peripheral,peripheral,False,0.8,1,0.4447,"Признаков роли нет: вход 85 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,84800.0,0.0,0.0,,84800.0,1.0,1.0,8,0.00033506690437520425,0.0,7,,0
100000008737514100,peripheral,peripheral,peripheral,False,0.8,15,0.4444,"Признаков роли нет: вход 85 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,85000.0,0.0,0.0,,84403.15189573402,0.9929782575968708,0.9795583123763396,8,0.00033349885407090764,0.0,7,,0
100000008193258100,peripheral,peripheral,peripheral,False,0.8,16,0.4439,"Признаков роли нет: вход 75 тыс от 1, выход 30 тыс к 1, передал 40%.",3,False,1,1,75000.0,30000.0,0.4,0.0,51670.76464657026,0.6889435286209368,0.6610369390367882,8,0.00028252253752411187,1.922024458454748e-05,7,,0
100000003125997100,peripheral,peripheral,truncated,True,1.0,5,0.4438,Обрезан на 4-м хопе: исходящие не выгружались. Получил 88 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,87750.0,0.0,0.0,,31405.815239630774,0.35790102837186066,0.28947101840359124,8,0.0001240925624024192,0.0,8,0.3268160068721224,0
100000001052945100,peripheral,peripheral,peripheral,False,0.8,56,0.4435,"Признаков роли нет: вход 57 тыс от 1, выход 1,6 млн к 3, передал в 28,2 раза больше полученного (есть невидимые поступления извне).",3,False,1,3,56520.0,1595700.0,28.23248407643312,0.0,6677.9366605641535,0.11815174558676846,0.08962681696565522,8,0.0005914857373289952,5.7660733753642434e-05,7,,0
100000002600345100,terminal,terminal,terminal,False,0.638,7,0.4423,"Деньги оседают: получил 52 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,52400.0,0.0,0.0,,50892.38034145947,0.9712286324706007,0.9630001500412902,8,0.00020108906058139073,0.0,7,,0
100000001046057100,peripheral,peripheral,peripheral,False,0.8,5,0.4421,"Признаков роли нет: вход 83 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,83420.0,0.0,0.0,,82820.660136753,0.992815393631659,0.975322438995698,8,0.000327246016631189,0.0,7,,0
100000002633108100,terminal,terminal,terminal,False,0.642,14,0.4418,"Деньги оседают: получил 320 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,320000.0,0.0,0.0,,37808.5585877659,0.11815174558676844,0.08962681696565522,8,0.0001493914703406745,0.0,7,,0
100000007131370100,transit,transit,transit,False,0.7,15,0.4418,"Признаки транзита: получил 30 тыс, передал 100%; 0% ушло в течение 2 дней после поступления.",3,False,1,1,30000.0,30000.0,1.0,0.0,24563.867135333174,0.8187955711777725,0.6981348423440028,8,0.00014528344626867198,0.0,7,,1
100000003739818100,peripheral,peripheral,peripheral,False,0.8,3,0.4416,"Признаков роли нет: вход 57 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,57293.0,0.0,0.0,,57293.0,1.0,1.0,8,0.00022637957726849738,0.0,10,,0
100000002947299100,peripheral,peripheral,peripheral,False,0.8,3,0.4415,"Признаков роли нет: вход 85 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,85000.0,0.0,0.0,,56229.88046114824,0.6615280054252735,0.5957146489028127,8,0.0002221789148525644,0.0,9,,0
100000002645993100,transit,transit,transit,False,0.774,1,0.4413,"Признаки транзита: получил 50 тыс, передал в 1,8 раза больше полученного (есть невидимые поступления извне); 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,2,5,49650.0,86980.0,1.7518630412890233,1.0,35467.8269254811,0.7143570377740404,0.6087422876104961,8,-0.0013520076544139795,9.387624077821862e-05,7,,2
100000004549591100,peripheral,peripheral,truncated,True,1.0,36,0.4411,Обрезан на 4-м хопе: исходящие не выгружались. Получил 49 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,49000.0,0.0,0.0,,44020.148148148146,0.8983703703703704,0.8983703703703704,8,0.00017393507983653596,0.0,7,0.30840249666226127,0
100000002877262100,terminal,terminal,terminal,False,0.588,5,0.4411,"Деньги оседают: получил 100 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,100000.0,0.0,0.0,,34907.25604075345,0.3490725604075345,0.31231090742183704,8,0.0001379276677099929,0.0,8,,0
100000005409680100,terminal,terminal,terminal,False,0.639,17,0.4407,"Деньги оседают: получил 55 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 0 выгружен полностью).",0,True,2,0,55060.0,0.0,0.0,,36263.12466210128,0.6586110545241788,1.0,8,0.00014328505806016978,0.0,9,,0
100000008174521100,peripheral,peripheral,peripheral,False,0.8,7,0.4406,"Признаков роли нет: вход 82 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,82110.0,0.0,0.0,,81945.71036456377,0.9979991519250246,0.9973679998407045,8,0.0003237888620127002,0.0,7,,0
100000003942602100,transit,transit,transit,False,1.0,2,0.4404,"Признаки транзита: получил 30 тыс, передал 100%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",1,False,1,1,30000.0,30000.0,1.0,1.0,30000.0,1.0,1.0,8,0.0002370756398881162,0.0,1,,1
100000001346560100,transit,transit,transit,False,0.7,3,0.4404,"Признаки транзита: получил 10 тыс, передал в 2,2 раза больше полученного (есть невидимые поступления извне); 100% ушло в течение 2 дней после поступления, медианная задержка 2 дн.",2,False,2,1,10000.0,22200.0,2.22,1.0,7309.690168524638,0.7309690168524637,0.6971188176407319,8,9.003235044986514e-05,2.5759090680321364e-05,11,,0
100000008665380100,peripheral,peripheral,peripheral,False,0.8,1,0.44,"Признаков роли нет: вход 69 тыс от 2, выход 18 тыс к 1, передал 26%.",1,False,2,1,69100.0,18200.0,0.2633863965267728,1.0,54717.560132555205,0.7918604939588307,0.7142870248630243,8,0.00026756982591559096,1.922024458454748e-05,7,,0
100000003636627100,peripheral,peripheral,peripheral,False,0.8,4,0.439,"Признаков роли нет: вход 77 тыс от 1, выход 10 тыс к 1, передал 13%.",3,False,1,1,77000.0,10000.0,0.12987012987012986,0.0,74614.53196902119,0.9690198957015739,0.961249343305672,8,0.00033280293238446915,0.0,7,,1
100000002457464100,peripheral,peripheral,peripheral,False,0.8,3,0.4382,"Признаков роли нет: вход 67 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,66647.0,0.0,0.0,,61509.591167995975,0.922916127777634,0.8986314514440022,8,0.00024304042809011328,0.0,8,,0
100000007042175100,peripheral,peripheral,truncated,True,1.0,1,0.438,Обрезан на 4-м хопе: исходящие не выгружались. Получил 60 тыс от 1 плат.; оценка P(переводит дальше)=29%.,4,False,1,0,60000.0,0.0,0.0,,40010.013768148165,0.6668335628024694,0.6465041848781306,8,0.00015808999360022167,0.0,7,0.2946546825243988,0
